domain,cmpt_rank,is_home_district,category,counts
kcrg.com,10.0,True,news,3
kcrg.com,11.0,False,news,4791
kcrg.com,11.0,True,news,11
kcrg.com,12.0,False,news,109
kcrw.com,0.0,False,news,231
kcrw.com,1.0,False,news,4
kcrw.com,2.0,False,news,745
kcrw.com,2.0,True,news,1
kcrw.com,3.0,False,news,975
kcrw.com,3.0,True,news,3
kcrw.com,4.0,False,news,2333
kcrw.com,4.0,True,news,5
kcrw.com,5.0,False,news,6142
kcrw.com,5.0,True,news,15
kcrw.com,6.0,False,news,4802
kcrw.com,6.0,True,news,11
kcrw.com,7.0,False,news,478
kcrw.com,7.0,True,news,1
kcrw.com,8.0,False,news,254
kcrw.com,9.0,False,news,261
kcrw.com,9.0,True,news,1
kcrw.com,10.0,False,news,3
kctv5.com,0.0,False,news,3
kctv5.com,1.0,False,news,62
kctv5.com,2.0,False,news,442
kctv5.com,3.0,False,news,1407
kctv5.com,3.0,True,news,3
kctv5.com,4.0,False,news,4179
kctv5.com,4.0,True,news,9
kctv5.com,5.0,False,news,8069
kctv5.com,5.0,True,news,15
kctv5.com,6.0,False,news,6174
kctv5.com,6.0,True,news,12
kctv5.com,7.0,False,news,5144
kctv5.com,7.0,True,news,14
kctv5.com,8.0,False,news,1923
kctv5.com,8.0,True,news,6
kctv5.com,9.0,False,news,258
kctv5.com,9.0,True,news,2
kctv5.com,10.0,False,news,855
kctv5.com,10.0,True,news,1
kctv5.com,11.0,False,news,444
kctv5.com,11.0,True,news,4
kctv5.com,12.0,False,news,1
kcur.org,2.0,False,news,502
kcur.org,3.0,False,news,390
kcur.org,3.0,True,news,1
kcur.org,4.0,False,news,3787
kcur.org,4.0,True,news,3
kcur.org,5.0,False,news,612
kcur.org,5.0,True,news,8
kcur.org,6.0,False,news,1710
kcur.org,6.0,True,news,3
kcur.org,7.0,False,news,2392
kcur.org,7.0,True,news,6
kcur.org,8.0,False,news,3186
kcur.org,8.0,True,news,8
kcur.org,9.0,False,news,848
kcur.org,9.0,True,news,3
kcur.org,10.0,False,news,141
kcur.org,11.0,False,news,6
kdminer.com,3.0,False,news,414
kdminer.com,3.0,True,news,1
kdminer.com,4.0,False,news,17
kdrv.com,2.0,False,news,21
kdrv.com,3.0,False,news,1012
kdrv.com,3.0,True,news,2
kdrv.com,4.0,False,news,144
kdrv.com,5.0,False,news,1648
kdrv.com,6.0,False,news,4793
kdrv.com,6.0,True,news,7
kdrv.com,7.0,False,news,10238
kdrv.com,7.0,True,news,21
kdrv.com,8.0,False,news,1324
kdrv.com,8.0,True,news,11
kdrv.com,9.0,False,news,190
kdrv.com,9.0,True,news,3
kdrv.com,10.0,False,news,25
kdrv.com,10.0,True,news,2
kdvr.com,1.0,False,news,609
kdvr.com,2.0,False,news,435
kdvr.com,3.0,False,news,385
kdvr.com,3.0,True,news,4
kdvr.com,4.0,False,news,1530
kdvr.com,4.0,True,news,3
kdvr.com,5.0,False,news,1906
kdvr.com,5.0,True,news,1
kdvr.com,6.0,False,news,3525
kdvr.com,6.0,True,news,6
kdvr.com,7.0,False,news,1296
kdvr.com,7.0,True,news,4
kdvr.com,8.0,False,news,358
kdvr.com,8.0,True,news,2
kdvr.com,9.0,False,news,2
kearneyhub.com,1.0,False,news,93
kearneyhub.com,2.0,False,news,4
kearneyhub.com,3.0,False,news,4
kearneyhub.com,4.0,False,news,1527
kearneyhub.com,4.0,True,news,3
kearneyhub.com,5.0,False,news,4423
kearneyhub.com,5.0,True,news,12
kearneyhub.com,6.0,False,news,399
kearneyhub.com,6.0,True,news,1
kearneyhub.com,7.0,False,news,82
kearneyhub.com,8.0,False,news,5
kearneyhub.com,9.0,False,news,5
kearneyhub.com,10.0,False,news,2
kearneyhub.com,11.0,False,news,227
kearneyhub.com,12.0,False,news,86
kearneyhub.com,13.0,False,news,3
keatingforcongress.com,0.0,False,campaign_personal,3284
keatingforcongress.com,0.0,True,campaign_personal,6
keatingforcongress.com,1.0,False,campaign_personal,12
keatingforcongress.com,2.0,False,campaign_personal,13577
keatingforcongress.com,2.0,True,campaign_personal,33
keatingforcongress.com,3.0,False,campaign_personal,15423
keatingforcongress.com,3.0,True,campaign_personal,39
keatingforcongress.com,4.0,False,campaign_personal,5419
keatingforcongress.com,4.0,True,campaign_personal,10
keatingforcongress.com,5.0,False,campaign_personal,4897
keatingforcongress.com,5.0,True,campaign_personal,10
keatingforcongress.com,6.0,False,campaign_personal,2741
keatingforcongress.com,6.0,True,campaign_personal,8
keatingforcongress.com,7.0,False,campaign_personal,1426
keatingforcongress.com,7.0,True,campaign_personal,3
keatingforcongress.com,8.0,False,campaign_personal,207
keatingforcongress.com,9.0,False,campaign_personal,23
kelleyarmstrong.com,0.0,False,other_third_party,1
kelleyarmstrong.com,2.0,False,other_third_party,109
kelleyarmstrong.com,3.0,False,other_third_party,486
kelleyarmstrong.com,4.0,False,other_third_party,116
kelleyarmstrong.com,5.0,False,other_third_party,140
kelleyarmstrong.com,6.0,False,other_third_party,6
kelleyarmstrong.com,7.0,False,other_third_party,24
kelleyarmstrong.com,8.0,False,other_third_party,6395
kelleyarmstrong.com,9.0,False,other_third_party,11264
kelleyarmstrong.com,9.0,True,other_third_party,8
kelleyarmstrong.com,10.0,False,other_third_party,5015
kelleyarmstrong.com,10.0,True,other_third_party,9
kelleyarmstrong.com,11.0,False,other_third_party,135
kellyformississippi.com,0.0,False,campaign_personal,632
kellyformississippi.com,0.0,True,campaign_personal,1
kellyformississippi.com,1.0,False,campaign_personal,820
kellyformississippi.com,1.0,True,campaign_personal,33
kellyformississippi.com,2.0,False,campaign_personal,19095
kellyformississippi.com,2.0,True,campaign_personal,28
kellyformississippi.com,3.0,False,campaign_personal,6320
kellyformississippi.com,3.0,True,campaign_personal,20
kellyformississippi.com,4.0,False,campaign_personal,11307
kellyformississippi.com,4.0,True,campaign_personal,15
kellyformississippi.com,5.0,False,campaign_personal,3411
kellyformississippi.com,5.0,True,campaign_personal,5
kellyformississippi.com,6.0,False,campaign_personal,3512
kellyformississippi.com,6.0,True,campaign_personal,5
kellyformississippi.com,7.0,False,campaign_personal,1804
kellyformississippi.com,7.0,True,campaign_personal,3
kellyformississippi.com,8.0,False,campaign_personal,1204
kellyformississippi.com,8.0,True,campaign_personal,1
kellyformississippi.com,9.0,False,campaign_personal,36
keloland.com,1.0,False,news,369
keloland.com,1.0,True,news,2
keloland.com,2.0,False,news,38
keloland.com,3.0,False,news,1756
keloland.com,3.0,True,news,1
keloland.com,4.0,False,news,2367
keloland.com,4.0,True,news,3
keloland.com,5.0,False,news,3925
keloland.com,5.0,True,news,12
keloland.com,6.0,False,news,3147
keloland.com,6.0,True,news,4
keloland.com,7.0,False,news,2780
keloland.com,7.0,True,news,4
keloland.com,8.0,False,news,454
keloland.com,9.0,False,news,22
keloland.com,9.0,True,news,2
keloland.com,10.0,False,news,7
kendallcountynow.com,0.0,False,news,17
kendallcountynow.com,0.0,True,news,1
kendallcountynow.com,1.0,False,news,1
kendallcountynow.com,2.0,False,news,489
kendallcountynow.com,2.0,True,news,2
kendallcountynow.com,3.0,False,news,446
kendallcountynow.com,4.0,False,news,14
kendallcountynow.com,5.0,False,news,2200
kendallcountynow.com,5.0,True,news,6
kendallcountynow.com,6.0,False,news,3661
kendallcountynow.com,6.0,True,news,9
kendallcountynow.com,7.0,False,news,988
kendallcountynow.com,7.0,True,news,1
kendallcountynow.com,8.0,False,news,4
kendrahorn.com,0.0,False,campaign_personal,1862
kendrahorn.com,0.0,True,campaign_personal,3
kendrahorn.com,1.0,False,campaign_personal,26531
kendrahorn.com,1.0,True,campaign_personal,43
kendrahorn.com,2.0,False,campaign_personal,7805
kendrahorn.com,2.0,True,campaign_personal,33
kendrahorn.com,3.0,False,campaign_personal,36
kendrahorn.com,3.0,True,campaign_personal,4
kendrahorn.com,4.0,False,campaign_personal,215
kendrahorn.com,4.0,True,campaign_personal,1
kendrahorn.com,5.0,False,campaign_personal,34
kendrahorn.com,6.0,False,campaign_personal,28
kendrahorn.com,7.0,False,campaign_personal,25
kendrahorn.com,7.0,True,campaign_personal,1
kendrahorn.com,8.0,False,campaign_personal,498
kendrahorn.com,9.0,False,campaign_personal,2232
kendrahorn.com,9.0,True,campaign_personal,1
kendrahorn.com,10.0,False,campaign_personal,815
kendrahorn.com,10.0,True,campaign_personal,2
kendrahorn.com,11.0,False,campaign_personal,378
kendrahorn.com,11.0,True,campaign_personal,4
kendrahorn.com,12.0,False,campaign_personal,10
kendrahorn.com,12.0,True,campaign_personal,2
kendrahornforcongress.com,0.0,False,campaign_personal,98
kendrahornforcongress.com,1.0,False,campaign_personal,5909
kendrahornforcongress.com,1.0,True,campaign_personal,4
kendrahornforcongress.com,2.0,False,campaign_personal,1626
kendrahornforcongress.com,2.0,True,campaign_personal,10
kendrahornforcongress.com,3.0,False,campaign_personal,18
kendrahornforcongress.com,3.0,True,campaign_personal,4
kendrahornforcongress.com,4.0,False,campaign_personal,3
kendrahornforcongress.com,4.0,True,campaign_personal,1
kendrahornforcongress.com,5.0,False,campaign_personal,79
kendrahornforcongress.com,6.0,False,campaign_personal,23
kendrahornforcongress.com,7.0,False,campaign_personal,3
kendrahornforcongress.com,9.0,False,campaign_personal,20
kendrahornforcongress.com,10.0,False,campaign_personal,391
kendrahornforcongress.com,11.0,False,campaign_personal,532
kendrahornforcongress.com,12.0,False,campaign_personal,3
kennedyforma.com,0.0,False,campaign_personal,406
kennedyforma.com,0.0,True,campaign_personal,1
kennedyforma.com,1.0,False,campaign_personal,115
kennedyforma.com,1.0,True,campaign_personal,1
kennedyforma.com,2.0,False,campaign_personal,824
kennedyforma.com,2.0,True,campaign_personal,2
kennedyforma.com,3.0,False,campaign_personal,1596
kennedyforma.com,3.0,True,campaign_personal,2
kennedyforma.com,4.0,False,campaign_personal,1884
kennedyforma.com,4.0,True,campaign_personal,2
kennedyforma.com,5.0,False,campaign_personal,1876
kennedyforma.com,5.0,True,campaign_personal,6
kennedyforma.com,6.0,False,campaign_personal,3068
kennedyforma.com,6.0,True,campaign_personal,7
kennedyforma.com,7.0,False,campaign_personal,4288
kennedyforma.com,7.0,True,campaign_personal,10
kennedyforma.com,8.0,False,campaign_personal,5165
kennedyforma.com,8.0,True,campaign_personal,13
kennedyforma.com,9.0,False,campaign_personal,5511
kennedyforma.com,9.0,True,campaign_personal,12
kennedyforma.com,10.0,False,campaign_personal,7993
kennedyforma.com,10.0,True,campaign_personal,18
kennedyforma.com,11.0,False,campaign_personal,4970
kennedyforma.com,11.0,True,campaign_personal,13
kennedyforma.com,12.0,False,campaign_personal,35
kenoshanews.com,1.0,False,news,7
kenoshanews.com,2.0,False,news,29
kenoshanews.com,3.0,False,news,827
kenoshanews.com,3.0,True,news,2
kenoshanews.com,4.0,False,news,1060
kenoshanews.com,4.0,True,news,3
kenoshanews.com,5.0,False,news,3798
kenoshanews.com,5.0,True,news,9
kenoshanews.com,6.0,False,news,10165
kenoshanews.com,6.0,True,news,22
kenoshanews.com,7.0,False,news,2064
kenoshanews.com,7.0,True,news,5
kenoshanews.com,8.0,False,news,349
kenoshanews.com,8.0,True,news,1
kenoshanews.com,9.0,False,news,512
kenoshanews.com,9.0,True,news,3
kenoshanews.com,10.0,False,news,11
kens5.com,2.0,False,news,8
kens5.com,3.0,False,news,14
kens5.com,4.0,False,news,545
kens5.com,4.0,True,news,1
kens5.com,5.0,False,news,1378
kens5.com,5.0,True,news,3
kens5.com,6.0,False,news,429
kens5.com,6.0,True,news,2
kens5.com,7.0,False,news,881
kens5.com,8.0,False,news,820
kens5.com,8.0,True,news,2
kens5.com,9.0,False,news,17
kens5.com,11.0,False,news,5
kentucky.com,1.0,False,news,110
kentucky.com,2.0,False,news,724
kentucky.com,3.0,False,news,8169
kentucky.com,3.0,True,news,2
kentucky.com,4.0,False,news,10497
kentucky.com,4.0,True,news,19
kentucky.com,5.0,False,news,20098
kentucky.com,5.0,True,news,54
kentucky.com,6.0,False,news,12751
kentucky.com,6.0,True,news,34
kentucky.com,7.0,False,news,10960
kentucky.com,7.0,True,news,27
kentucky.com,8.0,False,news,2768
kentucky.com,8.0,True,news,15
kentucky.com,9.0,False,news,1228
kentucky.com,9.0,True,news,4
kentucky.com,10.0,False,news,2866
kentucky.com,10.0,True,news,2
kentucky.com,11.0,False,news,1081
kentucky.com,11.0,True,news,6
kentucky.com,12.0,False,news,70
kentuckynewera.com,1.0,False,news,40
kentuckynewera.com,2.0,False,news,16
kentuckynewera.com,3.0,False,news,4
kentuckynewera.com,4.0,False,news,4213
kentuckynewera.com,4.0,True,news,9
kentuckynewera.com,5.0,False,news,2153
kentuckynewera.com,5.0,True,news,6
kentuckynewera.com,6.0,False,news,98
kentuckynewera.com,7.0,False,news,8
kentuckynewera.com,8.0,False,news,4
kentuckynewera.com,9.0,False,news,2
kentuckynewera.com,10.0,False,news,1
kentuckytoday.com,7.0,False,news,2
kentuckytoday.com,11.0,False,news,10
kentwired.com,3.0,False,news,4
kentwired.com,4.0,False,news,855
kentwired.com,4.0,True,news,2
kentwired.com,5.0,False,news,27
kentwired.com,6.0,False,news,1710
kentwired.com,6.0,True,news,4
kentwired.com,7.0,False,news,12
kentwired.com,8.0,False,news,430
kentwired.com,8.0,True,news,1
kentwired.com,9.0,False,news,1
kenw.org,1.0,False,news,13
kenw.org,4.0,False,news,137
kenw.org,4.0,True,news,1
kenw.org,5.0,False,news,33
kenw.org,6.0,False,news,953
kenw.org,6.0,True,news,2
kenw.org,7.0,False,news,90
kenw.org,8.0,False,news,2
keprtv.com,1.0,False,news,1375
keprtv.com,1.0,True,news,4
keprtv.com,2.0,False,news,438
keprtv.com,2.0,True,news,1
keprtv.com,3.0,False,news,35
keprtv.com,4.0,False,news,398
keprtv.com,4.0,True,news,1
keprtv.com,5.0,False,news,3
keranews.org,1.0,False,news,26
keranews.org,2.0,False,news,1945
keranews.org,2.0,True,news,4
keranews.org,3.0,False,news,1601
keranews.org,3.0,True,news,3
keranews.org,4.0,False,news,12524
keranews.org,4.0,True,news,23
keranews.org,5.0,False,news,11662
keranews.org,5.0,True,news,30
keranews.org,6.0,False,news,14305
keranews.org,6.0,True,news,33
keranews.org,7.0,False,news,9619
keranews.org,7.0,True,news,22
keranews.org,8.0,False,news,9983
keranews.org,8.0,True,news,24
keranews.org,9.0,False,news,1148
keranews.org,9.0,True,news,1
keranews.org,10.0,False,news,144
keranews.org,11.0,False,news,269
keranews.org,12.0,False,news,115
keranews.org,13.0,False,news,2
kerrang.com,1.0,False,other_third_party,124
kerrang.com,2.0,False,other_third_party,1489
kerrang.com,2.0,True,other_third_party,3
kerrang.com,3.0,False,other_third_party,3
kerrang.com,4.0,False,other_third_party,14
kerrang.com,5.0,False,other_third_party,76
kerrang.com,5.0,True,other_third_party,1
kerrang.com,7.0,False,other_third_party,1
kerrang.com,8.0,False,other_third_party,20
kerrang.com,9.0,False,other_third_party,396
kerrang.com,9.0,True,other_third_party,1
kerrang.com,10.0,False,other_third_party,16
kesq.com,1.0,False,news,177
kesq.com,2.0,False,news,467
kesq.com,2.0,True,news,1
kesq.com,3.0,False,news,478
kesq.com,4.0,False,news,6286
kesq.com,4.0,True,news,7
kesq.com,5.0,False,news,9329
kesq.com,5.0,True,news,25
kesq.com,6.0,False,news,6655
kesq.com,6.0,True,news,15
kesq.com,7.0,False,news,7892
kesq.com,7.0,True,news,18
kesq.com,8.0,False,news,1452
kesq.com,8.0,True,news,7
kesq.com,9.0,False,news,538
kesq.com,9.0,True,news,3
kesq.com,10.0,False,news,99
kesq.com,10.0,True,news,1
kesq.com,11.0,False,news,287
kesq.com,12.0,False,news,98
kesq.com,12.0,True,news,1
ketv.com,1.0,False,news,528
ketv.com,2.0,False,news,313
ketv.com,2.0,True,news,1
ketv.com,3.0,False,news,1277
ketv.com,3.0,True,news,4
ketv.com,4.0,False,news,6276
ketv.com,4.0,True,news,14
ketv.com,5.0,False,news,11597
ketv.com,5.0,True,news,22
ketv.com,6.0,False,news,16529
ketv.com,6.0,True,news,31
ketv.com,7.0,False,news,20463
ketv.com,7.0,True,news,45
ketv.com,8.0,False,news,9270
ketv.com,8.0,True,news,31
ketv.com,9.0,False,news,2135
ketv.com,9.0,True,news,8
ketv.com,10.0,False,news,1325
ketv.com,10.0,True,news,5
ketv.com,11.0,False,news,875
ketv.com,12.0,False,news,287
ketv.com,12.0,True,news,9
ketv.com,13.0,False,news,13
keweenawreport.com,1.0,False,news,566
keweenawreport.com,1.0,True,news,1
keweenawreport.com,2.0,False,news,371
keweenawreport.com,2.0,True,news,1
keweenawreport.com,3.0,False,news,999
keweenawreport.com,3.0,True,news,2
keweenawreport.com,4.0,False,news,267
keweenawreport.com,4.0,True,news,1
keweenawreport.com,5.0,False,news,1394
keweenawreport.com,5.0,True,news,2
keweenawreport.com,6.0,False,news,872
keweenawreport.com,6.0,True,news,2
keweenawreport.com,7.0,False,news,732
keweenawreport.com,7.0,True,news,2
keweenawreport.com,9.0,False,news,5
keyc.com,0.0,False,news,3
keyc.com,1.0,False,news,807
keyc.com,1.0,True,news,1
keyc.com,2.0,False,news,124
keyc.com,2.0,True,news,1
keyc.com,3.0,False,news,1249
keyc.com,3.0,True,news,2
keyc.com,4.0,False,news,1333
keyc.com,4.0,True,news,3
keyc.com,5.0,False,news,1835
keyc.com,5.0,True,news,5
keyc.com,6.0,False,news,5416
keyc.com,6.0,True,news,14
keyc.com,7.0,False,news,11181
keyc.com,7.0,True,news,26
keyc.com,8.0,False,news,3833
keyc.com,8.0,True,news,9
keyc.com,9.0,False,news,1620
keyc.com,9.0,True,news,3
keyc.com,10.0,False,news,495
keyc.com,10.0,True,news,1
keyc.com,11.0,False,news,11
keyc.com,12.0,False,news,1
keysnews.com,3.0,False,news,10
keysnews.com,4.0,False,news,421
keysnews.com,7.0,False,news,432
keysnews.com,7.0,True,news,1
keysweekly.com,6.0,False,news,1
keyt.com,0.0,False,news,12
keyt.com,1.0,False,news,176
keyt.com,1.0,True,news,1
keyt.com,2.0,False,news,940
keyt.com,2.0,True,news,2
keyt.com,3.0,False,news,1142
keyt.com,3.0,True,news,2
keyt.com,4.0,False,news,2458
keyt.com,4.0,True,news,5
keyt.com,5.0,False,news,7436
keyt.com,5.0,True,news,14
keyt.com,6.0,False,news,5122
keyt.com,6.0,True,news,14
keyt.com,7.0,False,news,8041
keyt.com,7.0,True,news,16
keyt.com,8.0,False,news,1808
keyt.com,8.0,True,news,9
keyt.com,9.0,False,news,116
keyt.com,9.0,True,news,1
keyt.com,10.0,False,news,2
keywiki.org,2.0,False,other_third_party,110
keywiki.org,3.0,False,other_third_party,5
keywiki.org,4.0,False,other_third_party,426
keywiki.org,4.0,True,other_third_party,1
keywiki.org,5.0,False,other_third_party,149
keywiki.org,6.0,False,other_third_party,118
keywiki.org,8.0,False,other_third_party,3617
keywiki.org,8.0,True,other_third_party,7
keywiki.org,9.0,False,other_third_party,2819
keywiki.org,9.0,True,other_third_party,7
keywiki.org,10.0,False,other_third_party,2546
keywiki.org,10.0,True,other_third_party,5
keywiki.org,11.0,False,other_third_party,3287
keywiki.org,11.0,True,other_third_party,7
keywiki.org,12.0,False,other_third_party,209
keywiki.org,12.0,True,other_third_party,2
keywiki.org,13.0,False,other_third_party,1
kezi.com,1.0,False,news,20
kezi.com,2.0,False,news,91
kezi.com,3.0,False,news,1
kezi.com,4.0,False,news,1077
kezi.com,4.0,True,news,2
kezi.com,5.0,False,news,104
kezi.com,6.0,False,news,11
kezi.com,7.0,False,news,542
kezi.com,7.0,True,news,1
kezi.com,8.0,False,news,22
kezi.com,8.0,True,news,1
kezi.com,9.0,False,news,42
kezi.com,10.0,False,news,24
kezi.com,11.0,False,news,2
kfdm.com,1.0,False,news,128
kfdm.com,1.0,True,news,1
kfdm.com,2.0,False,news,411
kfdm.com,3.0,False,news,292
kfdm.com,3.0,True,news,1
kfdm.com,4.0,False,news,3
kfdm.com,5.0,False,news,774
kfdm.com,5.0,True,news,1
kfdm.com,6.0,False,news,7
kfdm.com,7.0,False,news,350
kfdm.com,7.0,True,news,2
kfdm.com,8.0,False,news,76
kfdm.com,9.0,False,news,41
kfdm.com,9.0,True,news,1
kfdm.com,10.0,False,news,445
kfdm.com,11.0,False,news,153
kfdm.com,11.0,True,news,1
kfdm.com,12.0,False,news,13
kfgo.com,1.0,False,news,5
kfgo.com,2.0,False,news,1
kfgo.com,4.0,False,news,156
kfgo.com,5.0,False,news,78
kfgo.com,5.0,True,news,1
kfgo.com,6.0,False,news,522
kfgo.com,7.0,False,news,198
kfgo.com,7.0,True,news,1
kfgo.com,8.0,False,news,114
kfgo.com,8.0,True,news,1
kfgo.com,9.0,False,news,4
kfgo.com,10.0,False,news,23
kfiz.com,3.0,False,news,18
kfiz.com,4.0,False,news,361
kfiz.com,4.0,True,news,1
kfiz.com,5.0,False,news,562
kfiz.com,5.0,True,news,2
kfiz.com,6.0,False,news,4618
kfiz.com,6.0,True,news,9
kfiz.com,7.0,False,news,2184
kfiz.com,7.0,True,news,6
kfiz.com,8.0,False,news,15
kfor.com,0.0,False,news,22
kfor.com,1.0,False,news,3
kfor.com,2.0,False,news,6
kfor.com,3.0,False,news,170
kfor.com,3.0,True,news,1
kfor.com,4.0,False,news,435
kfor.com,4.0,True,news,1
kfor.com,5.0,False,news,4527
kfor.com,5.0,True,news,10
